区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
海淀,加气混凝土厂宿舍 ,3室1厅,60,460,76667,,东南北,简装,无电梯,中楼层(共5层)1981年建板楼,,-
海淀,东南小区 ,2室1厅,62.4,836,133975,,南北,其他,无电梯,高楼层(共6层)1989年建板楼,,-
海淀,新康园 ,2室2厅,99.17,610,61511,,东南,简装,有电梯,中楼层(共32层)2003年建塔楼,,-
海淀,晨月园 ,1室1厅,68.2,700,102640,房本满五年,东南,简装,有电梯,中楼层(共17层)2007年建塔楼,,-
海淀,自由度 ,1室1厅,60.98,360,59036,房本满五年,北,简装,有电梯,中楼层(共8层)2002年建板塔结合,,-
海淀,东南小区 ,2室1厅,62.4,836,133975,房本满五年,南北,其他,无电梯,高楼层(共6层)1989年建板楼,,-
海淀,花园公寓 ,1室0厅,46.8,365,77992,房本满五年,西,精装,有电梯,高楼层(共15层)2007年建塔楼,,-
海淀,新康园 ,2室2厅,99.17,610,61511,房本满五年,东南,简装,有电梯,中楼层(共32层)2003年建塔楼,,-
海淀,橙色年代 ,1室1厅,60.49,440,72740,房本满五年,西,精装,无,低楼层(共24层)2004年建塔楼,,-
海淀,三义庙北 ,2室1厅,66.6,600,90091,房本满五年,东西,精装,无电梯,中楼层(共7层)1994年建板楼,,-
海淀,蜂鸟家园 ,1室0厅,52.06,750,144065,房本满五年,西,精装,有电梯,中楼层(共16层)2004年建板楼,,-
海淀,翠微路甲9号院 ,2室1厅,60.6,635,104786,房本满五年,东西,简装,无电梯,高楼层(共6层)1989年建板楼,,-
海淀,复兴路乙6号院 ,3室0厅,70.8,625,88277,房本满五年,西北,简装,有电梯,顶层(共16层)1986年建塔楼,,-
海淀,花园村小区 ,3室1厅,67.78,640,94424,房本满五年,南北,简装,无电梯,中楼层(共5层)1980年建板楼,,-
海淀,北蜂窝路5号院 ,3室1厅,95.36,1239,129929,房本满五年,东南北,精装,有电梯,中楼层(共18层)2009年建板塔结合,,-
海淀,西山华府 ,3室1厅,114.67,1180,102904,房本满五年,南北,其他,有电梯,低楼层(共9层)2009年建板楼,,-
海淀,小营东路6号院 ,3室0厅,56.2,410,72954,房本满五年,南北,简装,无,中楼层(共5层)1986年建板楼,,-
海淀,新康园 ,4室2厅,145.4,805,55365,房本满五年,南北,精装,无电梯,中楼层(共5层)1998年建板楼,,-
海淀,西三环北路101号院 ,3室1厅,85,960,112942,,西南,其他,有电梯,高楼层(共16层)1984年建塔楼,,-
海淀,碧水云天 ,3室1厅,134.52,1750,130093,,东南,精装,有电梯,底层(共16层)2003年建塔楼,,-
海淀,北小马厂 ,2室1厅,50.1,425.5,84931,,南北,精装,无电梯,顶层(共5层)1980年建板楼,,-
海淀,橡树湾 ,3室2厅,167,1560,93414,,南北,精装,无,中楼层(共20层)2013年建板塔结合,,-
海淀,车道沟10号院 ,3室2厅,111.24,1312,117944,,东南,简装,有电梯,中楼层(共23层)2000年建塔楼,,-
海淀,北三环中路43号院 ,2室1厅,56,510,91072,,南北,简装,无,高楼层(共6层)1992年建板楼,,-
海淀,黄平路8号院 ,2室1厅,68.57,352,51335,,南北,精装,无电梯,顶层(共6层)1985年建板楼,,-
海淀,嘉德公寓 ,2室1厅,129.12,895,69316,,南北,简装,有电梯,高楼层(共15层)1999年建板塔结合,,-
海淀,沁春家园 ,3室2厅,175.35,808,46080,,南北,简装,无电梯,顶层(共6层)1999年建板楼,,-
海淀,安装宿舍 ,2室1厅,57,427,74913,,南北,精装,无电梯,低楼层(共6层)1991年建板楼,,-
海淀,西单宿舍 ,2室1厅,57.77,548,94859,,东北,精装,有电梯,高楼层(共16层)1992年建塔楼,,-
海淀,建清园 ,3室1厅,90.31,715,79172,,东西,精装,无电梯,中楼层(共6层)1998年建板楼,,-
海淀,铁建大院 ,4室2厅,122.57,1260,102799,,南北,简装,有电梯,低楼层(共12层)1998年建板塔结合,,-
海淀,龙湖唐宁one ,3室1厅,185.87,2100,112983,,东西,精装,有电梯,高楼层(共30层)2011年建板塔结合,,-
海淀,定慧东里 ,2室1厅,114.35,870,76083,,西南,精装,有电梯,底层(共16层)1997年建板塔结合,,-
海淀,翠微嘉园 ,2室1厅,81.21,900,110824,房本满五年,东北,精装,有电梯,中楼层(共20层)2002年建板塔结合,,-
海淀,新康园 ,3室2厅,123.58,730,59072,房本满五年,东北,精装,有电梯,低楼层(共32层)2003年建塔楼,,-
海淀,三义庙北 ,2室1厅,50.84,490,96381,房本满五年,南北,简装,无电梯,底层(共6层)1979年建板楼,,-
海淀,建西苑南里 ,2室1厅,66.83,530,79306,房本满五年,南北,其他,无电梯,低楼层(共6层)2000年建板楼,,-
海淀,皂君东里 ,2室1厅,53.1,530,99812,房本满五年,南北,精装,无,顶层(共6层)1981年建板楼,,-
海淀,财智公馆 ,1室1厅,48.16,350,72675,房本满五年,西,精装,有电梯,中楼层(共16层)2004年建板塔结合,,-
海淀,韦伯豪家园 ,2室1厅,112.12,1120,99893,房本满五年,南北,简装,有电梯,低楼层(共16层)2001年建板塔结合,,-
海淀,毛纺厂西小区 ,3室1厅,78.7,560,71157,房本满五年,东南西,精装,无电梯,顶层(共6层)1988年建板楼,,-
海淀,艾瑟顿 ,2室1厅,76.24,650,85258,房本满五年,西,精装,无,中楼层(共20层)2006年建板塔结合,,-
海淀,燕北园 ,2室1厅,57.6,510,88542,房本满五年,东西,精装,无电梯,顶层(共6层)1995年建板楼,,-
海淀,百朗园 ,3室2厅,155.93,1010,64773,房本满五年,东北,精装,有电梯,中楼层(共16层)2000年建板塔结合,,-
海淀,远大园六区 ,3室1厅,95.52,1147,120080,房本满五年,南北,精装,无电梯,中楼层(共6层)2000年建板楼,,-
海淀,远大园二区 ,3室2厅,152.49,1620,106237,房本满五年,西南,简装,有电梯,中楼层(共17层)2002年建塔楼,,-
海淀,甘家口小区 ,1室1厅,54.6,518.7,95000,房本满五年,东南,精装,有电梯,中楼层(共9层)1996年建板塔结合,,-
海淀,半壁街南路1号院 ,3室1厅,75.68,830,109673,房本满五年,东西北,简装,有电梯,低楼层(共24层)1992年建塔楼,,-
海淀,富力桃园A区 ,2室1厅,89.69,614,68459,房本满五年,东,精装,有电梯,低楼层(共20层)2008年建塔楼,,-
海淀,金沟河17号院 ,2室1厅,61.3,460,75041,房本满五年,南北,精装,无电梯,中楼层(共6层)1990年建板楼,,-
海淀,清林苑 ,3室2厅,187.98,1850,98415,房本满五年,南北,精装,有电梯,中楼层(共7层)2001年建板楼,,-
海淀,韦伯豪家园 ,2室1厅,78.68,880,111846,房本满五年,南,简装,有电梯,高楼层(共23层)2001年建塔楼,,-
海淀,太月园 ,2室1厅,85.6,900,105141,房本满五年,东南,精装,有电梯,中楼层(共19层)1998年建塔楼,,-
海淀,康桥水郡 ,3室2厅,150.11,2150,143229,房本满五年,东西,精装,有电梯,中楼层(共16层)2003年建板楼,,-
海淀,翠叠园 ,2室1厅,127.48,1550,121588,房本满五年,南北,精装,有电梯,中楼层(共13层)2004年建板楼,,-
海淀,大钟寺133号院 ,3室1厅,132.66,1061,79979,房本满五年,西,简装,无电梯,中楼层(共6层)1994年建板楼,,-
海淀,皂君庙14号院 ,2室1厅,78.9,850,107732,房本满五年,南北,简装,无电梯,低楼层(共6层)1996年建板楼,,-
海淀,圆明园花园别墅 ,3室1厅,115.86,870,75091,房本满五年,东西,简装,无电梯,高楼层(共6层)2000年建板楼,,-
海淀,雪梨澳乡E区 ,5室2厅,291.06,2580,88642,房本满五年,南北,精装,无,底层(共3层)2007年建,,-
海淀,小南庄社区 ,3室2厅,135.5,1420,104798,房本满五年,南北,精装,无电梯,中楼层(共6层)1998年建板楼,,-
海淀,强佑清河新城 ,2室1厅,92.4,735,79546,房本满五年,东北,精装,有电梯,中楼层(共27层)2009年建板塔结合,,-
海淀,梅园甲 ,2室1厅,75.36,569,75505,,东西,简装,无电梯,中楼层(共6层)2001年建板楼,,-
海淀,永安东里 ,3室2厅,116.1,905,77951,,南北,简装,无,高楼层(共6层)1998年建板楼,,-
海淀,圆明园花园别墅 ,3室1厅,115.86,870,75091,房本满五年,东西,简装,无电梯,高楼层(共6层)2000年建板楼,,-
海淀,梅园甲 ,2室1厅,75.36,569,75505,房本满五年,东西,简装,无电梯,中楼层(共6层)2001年建板楼,,-
海淀,永安东里 ,3室2厅,116.1,905,77951,房本满五年,南北,简装,无,高楼层(共6层)1998年建板楼,,-
海淀,怡清园 ,2室2厅,96.83,677,69917,房本满五年,南北,精装,有电梯,中楼层(共15层)2003年建板塔结合,,-
海淀,西郊宾馆 ,3室1厅,70,640,91429,房本满五年,南北,简装,无电梯,底层(共3层)1980年建板楼,,-
海淀,东南小区 ,3室1厅,95.14,1426,149885,房本满五年,南北,精装,无电梯,高楼层(共6层)1997年建板楼,,-
海淀,今日家园 ,2室1厅,97.9,845,86313,房本满五年,西南,简装,有电梯,中楼层(共24层)2000年建塔楼,,-
海淀,小南庄怡秀园 ,3室1厅,119.59,1350,112886,房本满五年,东南,精装,有电梯,中楼层(共18层)1996年建塔楼,,-
海淀,卫生部小区 ,2室1厅,54.55,535,98076,房本满五年,西东北,简装,有电梯,高楼层(共16层)1990年建塔楼,,-
海淀,燕北园 ,3室1厅,81.2,755,92981,房本满五年,南北,其他,无电梯,中楼层(共6层)1992年建板楼,,-
海淀,观景园 ,4室2厅,180.14,1440,79938,房本满五年,南北,精装,有电梯,低楼层(共6层)2008年建板楼,,-
海淀,太月园 ,3室2厅,204.26,1950,95467,房本满五年,东南,精装,有电梯,高楼层(共18层)1999年建塔楼,,-
海淀,铭科苑 ,2室1厅,86.3,520,60255,房本满五年,西,简装,有电梯,低楼层(共18层)1999年建塔楼,,-
海淀,金夕园 ,2室1厅,90.81,980,107918,房本满五年,东,精装,有电梯,中楼层(共17层)2003年建塔楼,,-
海淀,万寿路甲6号院 ,2室1厅,57.1,698,122242,房本满五年,南北,精装,无电梯,中楼层(共6层)1980年建板楼,,-
海淀,新康园 ,3室1厅,167.06,860,51479,房本满五年,东南,精装,有电梯,低楼层(共32层)2003年建塔楼,,-
海淀,育新花园 ,3室2厅,102.6,920,89669,房本满五年,东西北,精装,有电梯,顶层(共22层)1995年建塔楼,,-
海淀,育新花园 ,3室2厅,88.4,880,99548,房本满五年,南北,简装,无电梯,高楼层(共6层)1996年建板楼,,-
海淀,安装宿舍 ,2室1厅,64.3,482,74962,房本满五年,西北,精装,有电梯,低楼层(共16层)1989年建塔楼,,-
海淀,万寿路甲15号院五区 ,2室1厅,81.1,950,117140,房本满五年,西南,简装,有电梯,低楼层(共18层)1999年建塔楼,,-
海淀,韦伯豪家园 ,3室1厅,114.36,1100,96188,房本满五年,西北,精装,有电梯,低楼层(共22层)2001年建塔楼,,-
海淀,软件园小区 ,2室1厅,62.6,870,138978,房本满五年,南北,其他,无电梯,高楼层(共6层)1995年建板楼,,-
海淀,城华园 ,4室1厅,127.5,1080,84706,房本满五年,东南北,简装,无电梯,中楼层(共6层)1998年建板楼,,-
海淀,榆苑公寓 ,2室1厅,71.8,680,94708,房本满五年,南北,其他,有电梯,顶层(共10层)1998年建板塔结合,,-
海淀,万泉河62号院 ,2室1厅,64.13,650,101357,房本满五年,南北,精装,无电梯,底层(共6层)1989年建板塔结合,,-
海淀,西山壹号院 ,4室3厅,290.69,3100,106643,房本满五年,南北,毛坯,有电梯,底层(共6层)2011年建板楼,,-
海淀,建西苑南里 ,2室1厅,76.38,520,68081,房本满五年,西南,毛坯,无电梯,高楼层(共6层)1998年建板楼,,-
海淀,芙蓉里 ,2室1厅,63.9,650,101722,,南北,简装,无电梯,顶层(共6层)1985年建板楼,,-
海淀,燕北园 ,2室1厅,58.3,530,90910,,东西,简装,无电梯,底层(共6层)1995年建板楼,,-
海淀,轮胎厂宿舍 ,3室1厅,66.4,415,62500,,东西,简装,无电梯,中楼层(共6层)2002年建板楼,,-
海淀,永定路西里 ,2室1厅,61.56,700,113711,房本满五年,东西,简装,无电梯,中楼层(共6层)1995年建板楼,,-
海淀,新兴年代 ,2室1厅,99.22,966,97360,房本满五年,南北,精装,有电梯,低楼层(共18层)2008年建板塔结合,,-
海淀,西山美墅馆F区 ,6室2厅,312.95,3300,105449,房本满五年,南北,精装,无,底层(共4层)2004年建,,-
海淀,太阳园 ,2室1厅,103.47,1130,109211,房本满五年,东南,精装,有电梯,高楼层(共30层)2001年建塔楼,,-
海淀,强佑清河新城 ,2室1厅,96.06,750,78077,房本满五年,西,精装,有电梯,低楼层(共27层)2009年建板塔结合,,-
海淀,强佑清河新城 ,1室0厅,65.09,500,76817,房本满五年,西南,精装,有电梯,高楼层(共27层)2009年建板塔结合,,-
海淀,观景园 ,2室1厅,95.31,760,79740,房本满五年,东南西,简装,无电梯,中楼层(共6层)2011年建板楼,,-
海淀,轮胎厂宿舍 ,3室1厅,66.4,415,62500,房本满五年,东西,简装,无电梯,中楼层(共6层)2002年建板楼,,-
海淀,大慧寺12号院 ,1室1厅,44.4,520,117118,房本满五年,南北,简装,无电梯,底层(共6层)1992年建板楼,,-
海淀,翠微路平台村 ,2室1厅,53.3,420,78800,房本满五年,南北,简装,无电梯,地下室(共7层)1991年建板楼,,-
海淀,保利西山林语 ,2室1厅,90.38,600,66387,房本满五年,南北,精装,有电梯,中楼层(共8层)2010年建板塔结合,,-
海淀,智学苑 ,2室1厅,98.54,720,73067,房本满五年,西南,简装,无,高楼层(共24层)2001年建塔楼,,-
海淀,塔院小区 ,3室1厅,74.6,701,93968,房本满五年,东,简装,有电梯,中楼层(共13层)1992年建板塔结合,,-
海淀,上地东里 ,1室1厅,47.6,680,142858,房本满五年,南西,简装,无电梯,低楼层(共6层)1995年建板楼,,-
海淀,韦伯豪家园 ,1室1厅,62.09,700,112740,房本满五年,西,简装,无,高楼层(共22层)2001年建塔楼,,-
海淀,保利西山林语 ,4室2厅,170.38,1100,64562,房本满五年,南北,精装,无,底层(共8层)2009年建板楼,,-
海淀,百旺新城 ,2室1厅,75.93,620,81655,房本满五年,南北,简装,无电梯,顶层(共6层)2004年建板楼,,-
海淀,北影小区 ,2室1厅,60.4,530,87749,房本满五年,东西北,简装,无电梯,顶层(共6层)1990年建板楼,,-
海淀,田村路19号院 ,2室1厅,57.8,405,70070,房本满五年,南北,其他,无电梯,顶层(共6层)1986年建板楼,,-
海淀,怡清园 ,3室1厅,142.23,950,66794,房本满五年,西南,其他,有电梯,低楼层(共15层)2003年建板塔结合,,-
海淀,塔院小区 ,2室1厅,81,760,93828,房本满五年,南,精装,有电梯,低楼层(共18层)1989年建板塔结合,,-
海淀,金沟河12号院 ,3室1厅,71.1,553,77778,房本满五年,南北,精装,无电梯,顶层(共6层)1992年建板楼,,-
海淀,永泰园 ,3室2厅,138.68,900,64898,,南北,简装,无电梯,中楼层(共6层)2002年建板楼,,-
海淀,西颐北馆 ,1室1厅,44.7,460,102909,,南,简装,无电梯,中楼层(共6层)1990年建板楼,,-
海淀,皂君东里 ,2室1厅,70.2,700,99716,,南,精装,有电梯,高楼层(共16层)1994年建塔楼,,-
海淀,车道沟10号院 ,2室1厅,65.59,720,109773,,东南南北,简装,无电梯,中楼层(共5层)1986年建板楼,,-
海淀,荣上居 ,1室0厅,40.1,435,108479,,西北,精装,有电梯,高楼层(共18层)2006年建板楼,,-
海淀,东馨园 ,2室1厅,68.27,480,70310,,南北,简装,无电梯,底层(共6层)1998年建板楼,,-
海淀,七贤村 ,2室1厅,64.6,610,94428,,南北,简装,无电梯,低楼层(共6层)1985年建板楼,,-
海淀,后白堆子 ,3室1厅,76.34,731,95756,,南北,简装,无电梯,顶层(共6层)1996年建板楼,,-
海淀,万泽御河湾 ,3室1厅,166.86,1660,99485,房本满五年,西南,精装,有电梯,中楼层(共21层)2008年建板塔结合,,-
海淀,育新花园 ,1室1厅,51.6,448,86822,房本满五年,东,简装,无电梯,中楼层(共5层)1994年建板楼,,-
海淀,动力厂宿舍 ,2室1厅,62.1,460,74075,房本满五年,南,精装,无电梯,中楼层(共6层)1983年建板楼,,-
海淀,时代之光名苑 ,1室1厅,64.21,590,91886,房本满五年,东北,精装,有电梯,低楼层(共16层)2001年建塔楼,,-
海淀,时代之光名苑 ,3室1厅,155.22,1200,77310,房本满五年,西南,简装,有电梯,高楼层(共16层)2001年建塔楼,,-
海淀,北分厂 ,2室1厅,54,340,62963,房本满五年,南北,简装,无电梯,中楼层(共6层)1987年建板楼,,-
海淀,五棵松26号院 ,1室1厅,66.28,460,69403,房本满五年,东北,简装,无电梯,高楼层(共6层)1998年建板楼,,-
海淀,百旺新城 ,2室1厅,76.61,680,88762,房本满五年,南北,简装,无电梯,低楼层(共6层)2004年建板楼,,-
海淀,远大园四区 ,2室1厅,85.81,880,102553,房本满五年,南,简装,有电梯,中楼层(共16层)2000年建塔楼,,-
海淀,远大园六区 ,3室2厅,172.95,1850,106968,房本满五年,西南,精装,有电梯,低楼层(共16层)2000年建塔楼,,-
海淀,金夕园 ,2室1厅,99.64,1050,105380,房本满五年,东南,简装,有电梯,低楼层(共17层)2003年建塔楼,,-
海淀,锦秋知春 ,3室2厅,100.61,1250,124243,房本满五年,东,简装,有电梯,低楼层(共26层)2003年建塔楼,,-
海淀,静源居 ,2室1厅,81.29,815,100259,房本满五年,西,简装,有电梯,低楼层(共23层)2002年建塔楼,,-
海淀,豪景佳苑 ,5室1厅,169.81,1450,85390,房本满五年,西南,简装,有电梯,底层(共18层)1998年建塔楼,,-
海淀,红联北村 ,2室1厅,64.3,560,87092,房本满五年,东西,简装,有电梯,高楼层(共14层)1993年建板塔结合,,-
海淀,观澳园 ,2室1厅,85.79,655,76350,房本满五年,西北,精装,无电梯,顶层(共5层)2005年建板楼,,-
海淀,春荫园 ,3室1厅,161.32,1760,109100,房本满五年,南北,简装,有电梯,中楼层(共13层)2004年建板楼,,-
海淀,翠叠园 ,2室1厅,127.58,1400,109736,房本满五年,南北,精装,有电梯,低楼层(共13层)2004年建板楼,,-
海淀,晨月园 ,2室1厅,81.65,898,109982,房本满五年,西南,精装,无,低楼层(共17层)2007年建塔楼,,-
海淀,晨月园 ,1室1厅,61.43,675,109882,房本满五年,东南,精装,有电梯,中楼层(共17层)2007年建塔楼,,-
海淀,博雅德园 ,2室2厅,104.11,760,73000,房本满五年,南,简装,有电梯,中楼层(共16层)2005年建板楼,,-
海淀,博雅西园 ,4室1厅,190.19,1650,86756,房本满五年,南北,精装,有电梯,顶层(共6层)2004年建板楼,,-
海淀,北分厂 ,2室1厅,66.5,410,61655,房本满五年,南北,简装,无电梯,高楼层(共6层)1996年建板楼,,-
海淀,垂虹园 ,3室1厅,160.79,1790,111326,房本满五年,东南西北,精装,有电梯,高楼层(共18层)2004年建塔楼,,-
